agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,rape_tot_arrests,rape_tot_adult,rape_tot_juv,rape_tot_male,rape_tot_female,rape_tot_male_adult,rape_tot_male_juv,rape_tot_female_adult,rape_tot_female_juv,rape_male_under_10,rape_male_10_12,rape_male_13_14,rape_male_15,rape_male_16,rape_male_17,rape_male_18,rape_male_19,rape_male_20,rape_male_21,rape_male_22,rape_male_23,rape_male_24,rape_male_25_29,rape_male_30_34,rape_male_35_39,rape_male_40_44,rape_male_45_49,rape_male_50_54,rape_male_55_59,rape_male_60_64,rape_male_over_64,rape_female_under_10,rape_female_10_12,rape_female_13_14,rape_female_15,rape_female_16,rape_female_17,rape_female_18,rape_female_19,rape_female_20,rape_female_21,rape_female_22,rape_female_23,rape_female_24,rape_female_25_29,rape_female_30_34,rape_female_35_39,rape_female_40_44,rape_female_45_49,rape_female_50_54,rape_female_55_59,rape_female_60_64,rape_female_over_64,rape_adult_white,rape_adult_black,rape_adult_asian,rape_adult_indian,rape_juv_white,rape_juv_black,rape_juv_asian,rape_juv_indian
Jackson,2002,Mississippi,MS,72832,MS03000,MS0300000,28,059,28059,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Moss Point,2002,Mississippi,MS,16002,MS03001,MS0300100,28,059,28059,local police department,"cities 10,000-24,999",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Ocean Springs,2002,Mississippi,MS,17389,MS03002,MS0300200,28,059,28059,local police department,"cities 10,000-24,999",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascagoula,2002,Mississippi,MS,26450,MS03003,MS0300300,28,059,28059,local police department,"cities 25,000-49,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Heidelberg,2002,Mississippi,MS,848,MS03102,MS0310200,28,061,28061,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel,2002,Mississippi,MS,18568,MS03402,MS0340200,28,067,28067,local police department,"cities 10,000-24,999",east south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Oxford,2002,Mississippi,MS,11868,MS03601,MS0360100,28,071,28071,local police department,"cities 10,000-24,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Univ Of Ms: Oxford,2002,Mississippi,MS,0,MS03602,MS0360200,28,071,28071,special jurisdiction,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,2002,Mississippi,MS,34932,MS03700,MS0370000,28,073,28073,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Lauderdale,2002,Mississippi,MS,38557,MS03800,MS0380000,28,075,28075,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Meridian,2002,Mississippi,MS,40349,MS03801,MS0380100,28,075,28075,local police department,"cities 25,000-49,999",east south central,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
Lee,2002,Mississippi,MS,37131,MS04100,MS0410000,28,081,28081,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tupelo,2002,Mississippi,MS,34537,MS04101,MS0410100,28,081,28081,local police department,"cities 25,000-49,999",east south central,non-suburban,5,3,2,5,0,3,2,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
Leflore,2002,Mississippi,MS,17479,MS04200,MS0420000,28,083,28083,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
Greenwood,2002,Mississippi,MS,18601,MS04201,MS0420100,28,083,28083,local police department,"cities 10,000-24,999",east south central,non-suburban,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Lincoln,2002,Mississippi,MS,23527,MS04300,MS0430000,28,085,28085,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Brookhaven,2002,Mississippi,MS,9955,MS04301,MS0430100,28,085,28085,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowndes,2002,Mississippi,MS,35982,MS04400,MS0440000,28,087,28087,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
Columbus,2002,Mississippi,MS,26191,MS04401,MS0440100,28,087,28087,local police department,"cities 25,000-49,999",east south central,non-suburban,13,13,0,13,0,13,0,0,0,0,0,0,0,0,0,2,2,0,1,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
Madison,2002,Mississippi,MS,26617,MS04500,MS0450000,28,089,28089,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,11,9,2,11,0,9,2,0,2,0,0,0,0,0,2,3,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,2,0,0
Ridgeland,2002,Mississippi,MS,20365,MS04502,MS0450200,28,089,28089,local police department,"cities 10,000-24,999",east south central,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Madison,2002,Mississippi,MS,14832,MS04504,MS0450400,28,089,28089,local police department,"cities 10,000-24,999",east south central,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Columbia,2002,Mississippi,MS,6666,MS04601,MS0460100,28,091,28091,local police department,"cities 2,500-9,999",east south central,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
Marshall,2002,Mississippi,MS,26580,MS04700,MS0470000,28,093,28093,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Byhalia,2002,Mississippi,MS,713,MS04702,MS0470200,28,093,28093,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,2002,Mississippi,MS,24878,MS04800,MS0480000,28,095,28095,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Aberdeen,2002,Mississippi,MS,6476,MS04801,MS0480100,28,095,28095,local police department,"cities 2,500-9,999",east south central,non-suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
Amory,2002,Mississippi,MS,7022,MS04802,MS0480200,28,095,28095,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winona,2002,Mississippi,MS,5534,MS04901,MS0490100,28,097,28097,local police department,"cities 2,500-9,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Newton,2002,Mississippi,MS,3735,MS05102,MS0510200,28,101,28101,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starkville,2002,Mississippi,MS,22078,MS05301,MS0530100,28,105,28105,local police department,"cities 10,000-24,999",east south central,non-suburban,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Mississippi State Univ,2002,Mississippi,MS,0,MS05303,MS0530300,28,105,28105,special jurisdiction,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panola,2002,Mississippi,MS,25393,MS05400,MS0540000,28,107,28107,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Batesville,2002,Mississippi,MS,7181,MS05401,MS0540100,28,107,28107,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pearl River,2002,Mississippi,MS,35823,MS05500,MS0550000,28,109,28109,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Picayune,2002,Mississippi,MS,10636,MS05501,MS0550100,28,109,28109,local police department,"cities 10,000-24,999",east south central,non-suburban,7,6,1,6,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0
Poplarville,2002,Mississippi,MS,2626,MS05502,MS0550200,28,109,28109,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccomb,2002,Mississippi,MS,13464,MS05702,MS0570200,28,113,28113,local police department,"cities 10,000-24,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontotoc,2002,Mississippi,MS,26981,MS05800,MS0580000,28,115,28115,sheriffs office,"non-msa cnty 25,000-99,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Prentiss,2002,Mississippi,MS,15181,MS05900,MS0590000,28,117,28117,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Booneville,2002,Mississippi,MS,8708,MS05901,MS0590100,28,117,28117,local police department,"cities 2,500-9,999",east south central,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rankin,2002,Mississippi,MS,62889,MS06100,MS0610000,28,121,28121,sheriffs office,"msa cnty 25,000-99,999",east south central,suburban,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0
Brandon,2002,Mississippi,MS,16593,MS06101,MS0610100,28,121,28121,local police department,"cities 10,000-24,999",east south central,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Pearl,2002,Mississippi,MS,22170,MS06102,MS0610200,28,121,28121,local police department,"cities 10,000-24,999",east south central,suburban,6,5,1,6,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0
Flowood,2002,Mississippi,MS,4795,MS06104,MS0610400,28,121,28121,local police department,"cities 2,500-9,999",east south central,suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
Richland,2002,Mississippi,MS,6085,MS06105,MS0610500,28,121,28121,local police department,"cities 2,500-9,999",east south central,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morton,2002,Mississippi,MS,3515,MS06202,MS0620200,28,123,28123,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magee,2002,Mississippi,MS,4240,MS06401,MS0640100,28,127,28127,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wiggins,2002,Mississippi,MS,3885,MS06601,MS0660100,28,131,28131,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indianola,2002,Mississippi,MS,12181,MS06701,MS0670100,28,133,28133,local police department,"cities 10,000-24,999",east south central,non-suburban,7,5,2,7,0,5,2,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0
Sunflower,2002,Mississippi,MS,703,MS06706,MS0670600,28,133,28133,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senatobia,2002,Mississippi,MS,6745,MS06901,MS0690100,28,137,28137,local police department,"cities 2,500-9,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Tippah,2002,Mississippi,MS,15494,MS07000,MS0700000,28,139,28139,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iuka,2002,Mississippi,MS,3088,MS07101,MS0710100,28,141,28141,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunica,2002,Mississippi,MS,9315,MS07200,MS0720000,28,143,28143,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Union,2002,Mississippi,MS,17924,MS07300,MS0730000,28,145,28145,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
New Albany,2002,Mississippi,MS,7679,MS07301,MS0730100,28,145,28145,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren,2002,Mississippi,MS,23458,MS07500,MS0750000,28,149,28149,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Vicksburg,2002,Mississippi,MS,26659,MS07501,MS0750100,28,149,28149,local police department,"cities 25,000-49,999",east south central,non-suburban,5,3,2,5,0,3,2,0,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
Leland,2002,Mississippi,MS,5554,MS07602,MS0760200,28,151,28151,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hollandale,2002,Mississippi,MS,3470,MS07603,MS0760300,28,151,28151,local police department,"cities 2,500-9,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,2002,Mississippi,MS,16171,MS07700,MS0770000,28,153,28153,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eupora,2002,Mississippi,MS,2348,MS07801,MS0780100,28,155,28155,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yalobusha,2002,Mississippi,MS,9463,MS08100,MS0810000,28,161,28161,sheriffs office,"non-msa cnty under 10,000",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Adams,2003,Mississippi,MS,15761,MS00100,MS0010000,28,001,28001,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,3,1,2,3,0,1,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Natchez,2003,Mississippi,MS,17923,MS00101,MS0010100,28,001,28001,local police department,"cities 10,000-24,999",east south central,non-suburban,4,1,3,4,0,1,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
Corinth,2003,Mississippi,MS,14065,MS00201,MS0020100,28,003,28003,local police department,"cities 10,000-24,999",east south central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Gloster,2003,Mississippi,MS,1048,MS00301,MS0030100,28,005,28005,local police department,"cities under 2,500",east south central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attala,2003,Mississippi,MS,12398,MS00400,MS0040000,28,007,28007,sheriffs office,"non-msa cnty 10,000-24,999",east south central,non-suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Kosciusko,2003,Mississippi,MS,7415,MS00401,MS0040100,28,007,28007,local police department,"cities 2,500-9,999",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bruce,2003,Mississippi,MS,2072,MS00701,MS0070100,28,013,28013,local police department,"cities under 2,500",east south central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
