agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,robbery_male_under_10,robbery_male_10_12,robbery_male_13_14,robbery_male_15,robbery_male_16,robbery_male_17,robbery_male_18,robbery_male_19,robbery_male_20,robbery_male_21,robbery_male_22,robbery_male_23,robbery_male_24,robbery_male_25_29,robbery_male_30_34,robbery_male_35_39,robbery_male_40_44,robbery_male_45_49,robbery_male_50_54,robbery_male_55_59,robbery_male_60_64,robbery_male_over_64,robbery_female_under_10,robbery_female_10_12,robbery_female_13_14,robbery_female_15,robbery_female_16,robbery_female_17,robbery_female_18,robbery_female_19,robbery_female_20,robbery_female_21,robbery_female_22,robbery_female_23,robbery_female_24,robbery_female_25_29,robbery_female_30_34,robbery_female_35_39,robbery_female_40_44,robbery_female_45_49,robbery_female_50_54,robbery_female_55_59,robbery_female_60_64,robbery_female_over_64,robbery_adult_white,robbery_adult_black,robbery_adult_asian,robbery_adult_indian,robbery_juv_white,robbery_juv_black,robbery_juv_asian,robbery_juv_indian
Edgewater,1994,Florida,FL,17422,FL06406,FL0640600,12,127,12127,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Holly Hill,1994,Florida,FL,11627,FL06407,FL0640700,12,127,12127,12,7,5,11,1,6,5,1,5,0,0,1,1,2,1,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,3,2,0,0
Lake Helen,1994,Florida,FL,2406,FL06408,FL0640800,12,127,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oak Hill,1994,Florida,FL,1005,FL06409,FL0640900,12,127,12127,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Orange City,1994,Florida,FL,6133,FL06410,FL0641000,12,127,12127,14,5,9,11,3,4,7,1,7,0,0,3,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,8,1,0,0
Port Orange,1994,Florida,FL,38587,FL06412,FL0641200,12,127,12127,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
South Daytona,1994,Florida,FL,12207,FL06413,FL0641300,12,127,12127,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Ponce Inlet,1994,Florida,FL,1938,FL06414,FL0641400,12,127,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daytona Beach Regional A,1994,Florida,FL,0,FL06415,FL0641500,12,127,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volusia Co. Beach Mgmt.,1994,Florida,FL,0,FL06417,FL0641700,12,127,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volusia Co Crim Law Enf,1994,Florida,FL,0,FL064DL,FL064DL00,12,127,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volusia Highway Patrol,1994,Florida,FL,0,FL064HP,FL064HP00,12,127,12127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wakulla,1994,Florida,FL,16056,FL06500,FL0650000,12,129,12129,7,3,4,6,1,2,4,1,4,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0
Wakulla Highway Patrol,1994,Florida,FL,0,FL065HP,FL065HP00,12,129,12129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walton,1994,Florida,FL,24922,FL06600,FL0660000,12,131,12131,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
De Funiak Springs,1994,Florida,FL,5662,FL06601,FL0660100,12,131,12131,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Walton Highway Patrol,1994,Florida,FL,0,FL066HP,FL066HP00,12,131,12131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,1994,Florida,FL,13125,FL06700,FL0670000,12,133,12133,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Chipley,1994,Florida,FL,4038,FL06701,FL0670100,12,133,12133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alachua,1995,Florida,FL,91627,FL00100,FL0010000,12,001,12001,56,47,9,48,8,39,9,8,9,0,1,2,4,0,2,4,4,2,1,0,3,4,9,3,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,20,27,0,0,2,7,0,0
Gainesville,1995,Florida,FL,89146,FL00101,FL0010100,12,001,12001,92,67,25,80,12,59,21,8,21,0,1,4,1,7,8,2,6,4,2,2,6,3,8,15,5,3,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,11,55,1,0,5,20,0,0
Archer,1995,Florida,FL,1541,FL00102,FL0010200,12,001,12001,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Hawthorne,1995,Florida,FL,1433,FL00103,FL0010300,12,001,12001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
High Springs,1995,Florida,FL,3617,FL00104,FL0010400,12,001,12001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Newberry,1995,Florida,FL,2020,FL00105,FL0010500,12,001,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Florida,1995,Florida,FL,0,FL00106,FL0010600,12,001,12001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Alachua,1995,Florida,FL,5526,FL00108,FL0010800,12,001,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waldo,1995,Florida,FL,1089,FL00125,FL0012500,12,001,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker,1995,Florida,FL,20077,FL00200,FL0020000,12,003,12003,8,6,2,7,1,6,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0
Baker Highway Patrol,1995,Florida,FL,0,FL002HP,FL002HP00,12,003,12003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay,1995,Florida,FL,70193,FL00300,FL0030000,12,005,12005,8,6,2,8,0,6,2,0,2,0,0,0,0,0,2,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0
Panama City,1995,Florida,FL,38571,FL00301,FL0030100,12,005,12005,35,29,6,33,2,27,5,2,5,1,1,2,0,0,2,0,2,2,2,2,3,2,3,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,15,0,0,1,5,0,0
Cedar Grove,1995,Florida,FL,1703,FL00303,FL0030300,12,005,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico Beach,1995,Florida,FL,1041,FL00304,FL0030400,12,005,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield,1995,Florida,FL,10119,FL00305,FL0030500,12,005,12005,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Panama City Beach,1995,Florida,FL,3716,FL00306,FL0030600,12,005,12005,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Lynn Haven,1995,Florida,FL,11064,FL00307,FL0030700,12,005,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parker,1995,Florida,FL,5644,FL00326,FL0032600,12,005,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Highway Patrol,1995,Florida,FL,0,FL003HP,FL003HP00,12,005,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradford,1995,Florida,FL,18280,FL00400,FL0040000,12,007,12007,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
Starke,1995,Florida,FL,5318,FL00401,FL0040100,12,007,12007,2,1,1,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Brevard,1995,Florida,FL,177823,FL00500,FL0050000,12,009,12009,42,32,10,40,2,30,10,2,10,0,0,1,1,2,6,8,3,0,1,2,3,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,15,0,0,2,8,0,0
Cocoa,1995,Florida,FL,20528,FL00502,FL0050200,12,009,12009,31,14,17,29,2,12,17,2,17,0,1,7,3,4,2,2,1,0,0,0,1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,11,0,0,2,15,0,0
Cocoa Beach,1995,Florida,FL,12252,FL00503,FL0050300,12,009,12009,10,5,5,10,0,5,5,0,5,0,0,0,0,2,3,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,2,0,0
Indialantic,1995,Florida,FL,3088,FL00505,FL0050500,12,009,12009,8,3,5,8,0,3,5,0,5,0,0,1,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0
Indian Harbour Beach,1995,Florida,FL,7365,FL00506,FL0050600,12,009,12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melbourne,1995,Florida,FL,69062,FL00507,FL0050700,12,009,12009,38,33,5,36,2,31,5,2,5,0,0,0,1,0,4,4,3,3,1,0,0,2,4,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18,15,0,0,4,1,0,0
Melbourne Beach,1995,Florida,FL,3379,FL00508,FL0050800,12,009,12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockledge,1995,Florida,FL,18013,FL00509,FL0050900,12,009,12009,5,4,1,5,0,4,1,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
Satellite Beach,1995,Florida,FL,10805,FL00510,FL0051000,12,009,12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titusville,1995,Florida,FL,41688,FL00511,FL0051100,12,009,12009,13,8,5,11,2,7,4,1,4,0,0,0,2,2,0,0,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,3,0,0
Palm Bay,1995,Florida,FL,76286,FL00512,FL0051200,12,009,12009,14,10,4,14,0,10,4,0,4,0,0,1,1,0,2,2,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0
West Melbourne,1995,Florida,FL,9376,FL00516,FL0051600,12,009,12009,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Brevard Co Crim Law Enf,1995,Florida,FL,0,FL005DL,FL005DL00,12,009,12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevard Highway Patrol,1995,Florida,FL,0,FL005HP,FL005HP00,12,009,12009,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Brevard Co Marine Patrol,1995,Florida,FL,0,FL005MP,FL005MP00,12,009,12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broward,1995,Florida,FL,163525,FL00600,FL0060000,12,011,12011,76,67,9,69,7,61,8,6,8,0,0,1,4,0,3,6,3,6,6,4,2,3,6,6,9,7,3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,26,41,0,0,5,4,0,0
Dania,1995,Florida,FL,14152,FL00601,FL0060100,12,011,12011,27,24,3,26,1,23,3,1,3,0,0,1,1,1,0,3,2,1,1,1,5,0,3,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,11,0,0,0,3,0,0
Deerfield Beach,1995,Florida,FL,47563,FL00602,FL0060200,12,011,12011,12,9,3,10,2,7,3,2,3,0,0,3,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,5,0,0,0,3,0,0
Fort Lauderdale,1995,Florida,FL,165328,FL00603,FL0060300,12,011,12011,225,141,84,187,38,127,60,14,60,0,3,20,14,10,13,14,5,7,6,4,3,5,31,20,19,6,5,2,0,0,0,0,3,3,9,3,6,2,2,0,1,0,0,0,3,5,1,0,0,0,0,0,0,52,89,0,0,25,59,0,0
Hallandale,1995,Florida,FL,30437,FL00604,FL0060400,12,011,12011,30,19,11,29,1,18,11,1,11,0,0,1,3,1,6,3,1,1,0,2,0,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,2,9,0,0
Hollywood,1995,Florida,FL,126900,FL00605,FL0060500,12,011,12011,111,54,57,102,9,50,52,4,52,0,1,10,16,11,14,9,5,3,1,1,1,1,5,8,9,5,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,36,18,0,0,28,29,0,0
Plantation,1995,Florida,FL,75889,FL00606,FL0060600,12,011,12011,17,12,5,17,0,12,5,0,5,0,0,0,0,2,3,1,1,1,1,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,5,0,0
Pompano Beach,1995,Florida,FL,76875,FL00607,FL0060700,12,011,12011,96,53,43,78,18,47,31,6,31,0,0,13,4,6,8,10,3,3,0,2,3,0,5,12,4,1,3,1,0,0,0,0,1,2,3,4,2,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,22,31,0,0,6,37,0,0
Pembroke Pines,1995,Florida,FL,82742,FL00608,FL0060800,12,011,12011,62,38,24,43,19,24,19,14,19,0,1,6,3,4,5,2,4,1,1,1,1,2,5,2,3,2,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,1,1,3,4,2,0,0,0,0,0,1,22,16,0,0,19,5,0,0
Wilton Manors,1995,Florida,FL,12044,FL00609,FL0060900,12,011,12011,6,4,2,6,0,4,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0
Cooper City,1995,Florida,FL,28504,FL00610,FL0061000,12,011,12011,24,7,17,24,0,7,17,0,17,0,0,6,1,3,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,13,4,0,0
Coconut Creek,1995,Florida,FL,30116,FL00611,FL0061100,12,011,12011,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Davie,1995,Florida,FL,58189,FL00612,FL0061200,12,011,12011,12,3,9,11,1,3,8,0,8,0,0,2,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,2,0,0
Hillsboro Beach,1995,Florida,FL,1821,FL00614,FL0061400,12,011,12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale-by-the-sea,1995,Florida,FL,3040,FL00616,FL0061600,12,011,12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauderdale Lakes,1995,Florida,FL,28067,FL00617,FL0061700,12,011,12011,16,9,7,15,1,8,7,1,7,0,0,2,2,3,0,1,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,1,6,0,0
Lauderhill,1995,Florida,FL,52817,FL00618,FL0061800,12,011,12011,14,8,6,13,1,7,6,1,6,0,0,2,1,0,3,0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0
Lighthouse Point,1995,Florida,FL,10640,FL00620,FL0062000,12,011,12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margate,1995,Florida,FL,48174,FL00621,FL0062100,12,011,12011,14,6,8,13,1,6,7,0,7,0,0,0,3,0,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,0
Miramar,1995,Florida,FL,48717,FL00622,FL0062200,12,011,12011,54,21,33,45,9,16,29,5,29,0,0,6,7,8,8,4,1,1,0,0,0,1,5,2,0,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,5,16,0,0,8,25,0,0
North Lauderdale,1995,Florida,FL,27831,FL00623,FL0062300,12,011,12011,26,14,12,23,3,13,10,1,10,0,3,2,5,0,0,4,1,2,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,5,0,0,6,6,0,0
Oakland Park,1995,Florida,FL,29604,FL00624,FL0062400,12,011,12011,44,22,22,41,3,20,21,2,21,0,1,3,7,3,7,3,1,2,0,0,0,2,3,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,12,0,0,5,17,0,0
Sea Ranch Lakes,1995,Florida,FL,653,FL00626,FL0062600,12,011,12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunrise,1995,Florida,FL,76183,FL00627,FL0062700,12,011,12011,31,17,14,26,5,14,12,3,12,0,0,4,3,5,0,0,3,1,1,2,0,0,2,2,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,14,0,0,1,13,0,0
Coral Springs,1995,Florida,FL,94026,FL00628,FL0062800,12,011,12011,16,5,11,14,2,5,9,0,9,0,0,2,2,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,1,0,0
Pembroke Park,1995,Florida,FL,5382,FL00630,FL0063000,12,011,12011,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Tamarac,1995,Florida,FL,48546,FL00631,FL0063100,12,011,12011,13,11,2,13,0,11,2,0,2,0,0,2,0,0,0,1,0,1,0,1,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,2,0,0
