agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,murder_tot_arrests,murder_tot_adult,murder_tot_juv,murder_tot_male,murder_tot_female,murder_tot_male_adult,murder_tot_male_juv,murder_tot_female_adult,murder_tot_female_juv,rape_tot_arrests,rape_tot_adult,rape_tot_juv,rape_tot_male,rape_tot_female,rape_tot_male_adult,rape_tot_male_juv,rape_tot_female_adult,rape_tot_female_juv,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,arson_tot_arrests,arson_tot_adult,arson_tot_juv,arson_tot_male,arson_tot_female,arson_tot_male_adult,arson_tot_male_juv,arson_tot_female_adult,arson_tot_female_juv,oth_assault_tot_arrests,oth_assault_tot_adult,oth_assault_tot_juv,oth_assault_tot_male,oth_assault_tot_female,oth_assault_tot_male_adult,oth_assault_tot_male_juv,oth_assault_tot_female_adult,oth_assault_tot_female_juv,weapons_tot_arrests,weapons_tot_adult,weapons_tot_juv,weapons_tot_male,weapons_tot_female,weapons_tot_male_adult,weapons_tot_male_juv,weapons_tot_female_adult,weapons_tot_female_juv,prostitution_tot_arrests,prostitution_tot_adult,prostitution_tot_juv,prostitution_tot_male,prostitution_tot_female,prostitution_tot_male_adult,prostitution_tot_male_juv,prostitution_tot_female_adult,prostitution_tot_female_juv,oth_sex_off_tot_arrests,oth_sex_off_tot_adult,oth_sex_off_tot_juv,oth_sex_off_tot_male,oth_sex_off_tot_female,oth_sex_off_tot_male_adult,oth_sex_off_tot_male_juv,oth_sex_off_tot_female_adult,oth_sex_off_tot_female_juv,manslaught_neg_tot_arrests,manslaught_neg_tot_adult,manslaught_neg_tot_juv,manslaught_neg_tot_male,manslaught_neg_tot_female,manslaught_neg_tot_male_adult,manslaught_neg_tot_male_juv,manslaught_neg_tot_female_adult,manslaught_neg_tot_female_juv,forgery_tot_arrests,forgery_tot_adult,forgery_tot_juv,forgery_tot_male,forgery_tot_female,forgery_tot_male_adult,forgery_tot_male_juv,forgery_tot_female_adult,forgery_tot_female_juv,fraud_tot_arrests,fraud_tot_adult,fraud_tot_juv,fraud_tot_male,fraud_tot_female,fraud_tot_male_adult,fraud_tot_male_juv,fraud_tot_female_adult,fraud_tot_female_juv,embezzlement_tot_arrests,embezzlement_tot_adult,embezzlement_tot_juv,embezzlement_tot_male,embezzlement_tot_female,embezzlement_tot_male_adult,embezzlement_tot_male_juv,embezzlement_tot_female_adult,embezzlement_tot_female_juv,total_gambling_tot_arrests,total_gambling_tot_adult,total_gambling_tot_juv,total_gambling_tot_male,total_gambling_tot_female,total_gambling_tot_male_adult,total_gambling_tot_male_juv,total_gambling_tot_female_adult,total_gambling_tot_female_juv,oth_gambling_tot_arrests,oth_gambling_tot_adult,oth_gambling_tot_juv,oth_gambling_tot_male,oth_gambling_tot_female,oth_gambling_tot_male_adult,oth_gambling_tot_male_juv,oth_gambling_tot_female_adult,oth_gambling_tot_female_juv,bookmaking_tot_arrests,bookmaking_tot_adult,bookmaking_tot_juv,bookmaking_tot_male,bookmaking_tot_female,bookmaking_tot_male_adult,bookmaking_tot_male_juv,bookmaking_tot_female_adult,bookmaking_tot_female_juv,number_lottery_tot_arrests,number_lottery_tot_adult,number_lottery_tot_juv,number_lottery_tot_male,number_lottery_tot_female,number_lottery_tot_male_adult,number_lottery_tot_male_juv,number_lottery_tot_female_adult,number_lottery_tot_female_juv,dui_tot_arrests,dui_tot_adult,dui_tot_juv,dui_tot_male,dui_tot_female,dui_tot_male_adult,dui_tot_male_juv,dui_tot_female_adult,dui_tot_female_juv,total_drug_tot_arrests,total_drug_tot_adult,total_drug_tot_juv,total_drug_tot_male,total_drug_tot_female,total_drug_tot_male_adult,total_drug_tot_male_juv,total_drug_tot_female_adult,total_drug_tot_female_juv,poss_drug_tot_arrests,poss_drug_tot_adult,poss_drug_tot_juv,poss_drug_tot_male,poss_drug_tot_female,poss_drug_tot_male_adult,poss_drug_tot_male_juv,poss_drug_tot_female_adult,poss_drug_tot_female_juv,sale_drug_tot_arrests,sale_drug_tot_adult,sale_drug_tot_juv,sale_drug_tot_male,sale_drug_tot_female,sale_drug_tot_male_adult,sale_drug_tot_male_juv,sale_drug_tot_female_adult,sale_drug_tot_female_juv,poss_cannabis_tot_arrests,poss_cannabis_tot_adult,poss_cannabis_tot_juv,poss_cannabis_tot_male,poss_cannabis_tot_female,poss_cannabis_tot_male_adult,poss_cannabis_tot_male_juv,poss_cannabis_tot_female_adult,poss_cannabis_tot_female_juv,sale_cannabis_tot_arrests,sale_cannabis_tot_adult,sale_cannabis_tot_juv,sale_cannabis_tot_male,sale_cannabis_tot_female,sale_cannabis_tot_male_adult,sale_cannabis_tot_male_juv,sale_cannabis_tot_female_adult,sale_cannabis_tot_female_juv,poss_coke_tot_arrests,poss_coke_tot_adult,poss_coke_tot_juv,poss_coke_tot_male,poss_coke_tot_female,poss_coke_tot_male_adult,poss_coke_tot_male_juv,poss_coke_tot_female_adult,poss_coke_tot_female_juv,sale_coke_tot_arrests,sale_coke_tot_adult,sale_coke_tot_juv,sale_coke_tot_male,sale_coke_tot_female,sale_coke_tot_male_adult,sale_coke_tot_male_juv,sale_coke_tot_female_adult,sale_coke_tot_female_juv,poss_narcotic_tot_arrests,poss_narcotic_tot_adult,poss_narcotic_tot_juv,poss_narcotic_tot_male,poss_narcotic_tot_female,poss_narcotic_tot_male_adult,poss_narcotic_tot_male_juv,poss_narcotic_tot_female_adult,poss_narcotic_tot_female_juv,sale_narcotic_tot_arrests,sale_narcotic_tot_adult,sale_narcotic_tot_juv,sale_narcotic_tot_male,sale_narcotic_tot_female,sale_narcotic_tot_male_adult,sale_narcotic_tot_male_juv,sale_narcotic_tot_female_adult,sale_narcotic_tot_female_juv,poss_oth_drug_tot_arrests,poss_oth_drug_tot_adult,poss_oth_drug_tot_juv,poss_oth_drug_tot_male,poss_oth_drug_tot_female,poss_oth_drug_tot_male_adult,poss_oth_drug_tot_male_juv,poss_oth_drug_tot_female_adult,poss_oth_drug_tot_female_juv,sale_oth_drug_tot_arrests,sale_oth_drug_tot_adult,sale_oth_drug_tot_juv,sale_oth_drug_tot_male,sale_oth_drug_tot_female,sale_oth_drug_tot_male_adult,sale_oth_drug_tot_male_juv,sale_oth_drug_tot_female_adult,sale_oth_drug_tot_female_juv,liquor_tot_arrests,liquor_tot_adult,liquor_tot_juv,liquor_tot_male,liquor_tot_female,liquor_tot_male_adult,liquor_tot_male_juv,liquor_tot_female_adult,liquor_tot_female_juv,drunkenness_tot_arrests,drunkenness_tot_adult,drunkenness_tot_juv,drunkenness_tot_male,drunkenness_tot_female,drunkenness_tot_male_adult,drunkenness_tot_male_juv,drunkenness_tot_female_adult,drunkenness_tot_female_juv,family_offenses_tot_arrests,family_offenses_tot_adult,family_offenses_tot_juv,family_offenses_tot_male,family_offenses_tot_female,family_offenses_tot_male_adult,family_offenses_tot_male_juv,family_offenses_tot_female_adult,family_offenses_tot_female_juv,disorder_cond_tot_arrests,disorder_cond_tot_adult,disorder_cond_tot_juv,disorder_cond_tot_male,disorder_cond_tot_female,disorder_cond_tot_male_adult,disorder_cond_tot_male_juv,disorder_cond_tot_female_adult,disorder_cond_tot_female_juv,vandalism_tot_arrests,vandalism_tot_adult,vandalism_tot_juv,vandalism_tot_male,vandalism_tot_female,vandalism_tot_male_adult,vandalism_tot_male_juv,vandalism_tot_female_adult,vandalism_tot_female_juv,stolen_property_tot_arrests,stolen_property_tot_adult,stolen_property_tot_juv,stolen_property_tot_male,stolen_property_tot_female,stolen_property_tot_male_adult,stolen_property_tot_male_juv,stolen_property_tot_female_adult,stolen_property_tot_female_juv,suspicion_tot_arrests,suspicion_tot_adult,suspicion_tot_juv,suspicion_tot_male,suspicion_tot_female,suspicion_tot_male_adult,suspicion_tot_male_juv,suspicion_tot_female_adult,suspicion_tot_female_juv,vagrancy_tot_arrests,vagrancy_tot_adult,vagrancy_tot_juv,vagrancy_tot_male,vagrancy_tot_female,vagrancy_tot_male_adult,vagrancy_tot_male_juv,vagrancy_tot_female_adult,vagrancy_tot_female_juv,curfew_tot_arrests,curfew_tot_adult,curfew_tot_juv,curfew_tot_male,curfew_tot_female,curfew_tot_male_adult,curfew_tot_male_juv,curfew_tot_female_adult,curfew_tot_female_juv,runaway_tot_arrests,runaway_tot_adult,runaway_tot_juv,runaway_tot_male,runaway_tot_female,runaway_tot_male_adult,runaway_tot_male_juv,runaway_tot_female_adult,runaway_tot_female_juv,oth_non_traffic_tot_arrests,oth_non_traffic_tot_adult,oth_non_traffic_tot_juv,oth_non_traffic_tot_male,oth_non_traffic_tot_female,oth_non_traffic_tot_male_adult,oth_non_traffic_tot_male_juv,oth_non_traffic_tot_female_adult,oth_non_traffic_tot_female_juv
Churchill,2011,Nevada,NV,16408,NV00100,NV0010000,32,001,32001,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,5,1,5,0,0,0,23,13,10,17,6,11,6,2,6,24,19,5,21,3,17,4,2,4,4,2,2,3,1,1,2,1,2,0,0,0,0,0,0,0,0,0,51,26,25,33,18,18,14,8,14,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,7,6,7,0,6,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,55,14,55,0,14,0,25,23,2,16,9,14,2,9,2,24,22,2,15,9,13,2,9,2,1,1,0,1,0,1,0,0,0,10,8,2,6,4,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,9,5,9,0,5,0,1,1,0,1,0,1,0,0,0,37,28,9,25,12,21,4,7,4,11,11,0,8,3,8,0,3,0,1,1,0,1,0,1,0,0,0,7,7,0,6,1,6,0,1,0,14,2,12,9,5,1,7,1,7,7,7,0,4,3,4,0,3,0,3,0,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,2,2,0,2,0,2,10,0,10,5,5,0,5,0,5,300,238,62,219,81,174,36,64,36
Fallon,2011,Nevada,NV,8679,NV00101,NV0010100,32,001,32001,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,1,4,0,1,0,35,29,6,21,14,17,4,12,4,33,16,17,20,13,13,7,3,7,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,45,39,6,34,11,29,5,10,5,7,5,2,7,0,5,2,0,2,0,0,0,0,0,0,0,0,0,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,3,4,0,3,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,1,24,12,23,1,12,1,56,38,18,42,14,30,12,8,12,51,34,17,38,13,26,12,8,12,5,4,1,4,1,4,0,0,0,27,17,10,22,5,14,8,3,8,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23,16,7,16,7,12,4,4,4,2,1,1,1,1,1,0,0,0,50,24,26,32,18,16,16,8,16,2,2,0,2,0,2,0,0,0,1,1,0,1,0,1,0,0,0,28,23,5,21,7,18,3,5,3,13,7,6,11,2,6,5,1,5,6,5,1,6,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,4,3,0,4,0,4,47,0,47,21,26,0,21,0,21,52,48,4,44,8,42,2,6,2
Las Vegas Metro Pd,2011,Nevada,NV,1458474,NV00201,NV0020100,32,003,32003,74,73,1,62,12,61,1,12,1,110,95,15,109,1,94,15,1,15,1191,990,201,1004,187,829,174,161,174,2859,2612,247,2020,839,1846,173,766,173,1028,834,194,872,156,694,178,140,178,7316,5997,1319,4149,3167,3457,688,2540,688,381,346,35,301,80,271,30,75,30,18,16,2,12,6,10,2,6,2,10885,9909,976,7425,3460,6897,524,3012,524,991,920,71,913,78,842,71,78,71,3870,3803,67,690,3180,687,3,3116,3,984,950,34,908,76,877,31,73,31,12,12,0,9,3,9,0,3,0,595,590,5,371,224,368,3,222,3,828,811,17,554,274,544,10,267,10,309,307,2,170,139,168,2,139,2,5,4,1,4,1,3,1,1,1,5,4,1,4,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8027,7981,46,6004,2023,5965,39,2016,39,10825,10265,560,8859,1966,8389,470,1876,470,9101,8591,510,7396,1705,6967,429,1624,429,1724,1674,50,1463,261,1422,41,252,41,5331,4905,426,4523,808,4152,371,753,371,730,695,35,639,91,609,30,86,30,1435,1418,17,1150,285,1138,12,280,12,553,546,7,471,82,468,3,78,3,1719,1671,48,1271,448,1240,31,431,31,384,377,7,306,78,299,7,78,7,616,597,19,452,164,437,15,160,15,57,56,1,47,10,46,1,10,1,4361,3815,546,3623,738,3244,379,571,379,5,4,1,4,1,3,1,1,1,322,322,0,135,187,135,0,187,0,991,959,32,829,162,804,25,155,25,1392,834,558,1254,138,728,523,106,523,842,779,63,694,148,637,57,142,57,0,0,0,0,0,0,0,0,0,2059,2032,27,1573,486,1553,20,479,20,1408,0,1408,1006,402,0,1006,0,1006,0,0,0,0,0,0,0,0,0,32207,31055,1152,23260,8947,22379,881,8676,881
North Las Vegas,2011,Nevada,NV,218790,NV00202,NV0020200,32,003,32003,4,3,1,3,1,2,1,1,1,6,3,3,6,0,3,3,0,3,41,28,13,38,3,25,13,3,13,391,318,73,268,123,221,47,97,47,146,94,52,118,28,73,45,21,45,396,281,115,195,201,133,62,148,62,27,19,8,22,5,14,8,5,8,4,3,1,2,2,1,1,2,1,315,249,66,206,109,159,46,90,46,37,31,6,36,1,30,6,1,6,3,3,0,3,0,3,0,0,0,5,3,2,5,0,3,2,0,2,0,0,0,0,0,0,0,0,0,16,16,0,11,5,11,0,5,0,29,29,0,23,6,23,0,6,0,9,8,1,4,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,258,1,210,49,210,0,48,0,606,540,66,513,93,452,61,88,61,540,480,60,455,85,400,55,80,55,66,60,6,58,8,52,6,8,6,364,311,53,313,51,265,48,46,48,39,33,6,34,5,28,6,5,6,51,50,1,43,8,42,1,8,1,12,12,0,11,1,11,0,1,0,17,17,0,14,3,14,0,3,0,2,2,0,1,1,1,0,1,0,108,102,6,85,23,79,6,23,6,13,13,0,12,1,12,0,1,0,39,28,11,25,14,16,9,12,9,0,0,0,0,0,0,0,0,0,54,54,0,42,12,42,0,12,0,38,23,15,27,11,16,11,7,11,81,28,53,73,8,27,46,1,46,28,23,5,21,7,17,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,1296,158,1169,285,1054,114,242,114
Henderson,2011,Nevada,NV,259902,NV00203,NV0020300,32,003,32003,1,1,0,1,0,1,0,0,0,11,10,1,10,1,10,0,0,0,46,37,9,39,7,31,8,6,8,176,163,13,156,20,145,11,18,11,228,199,29,178,50,154,24,45,24,998,779,219,508,490,416,91,363,91,10,6,4,9,1,5,4,1,4,10,7,3,8,2,5,3,2,3,1514,1269,245,997,517,840,157,429,157,140,123,17,132,8,116,16,7,16,7,7,0,0,7,0,0,7,0,80,74,6,75,5,69,6,5,6,0,0,0,0,0,0,0,0,0,49,48,1,36,13,35,1,13,1,23,23,0,13,10,13,0,10,0,18,17,1,7,11,7,0,10,0,3,2,1,3,0,2,1,0,1,3,2,1,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,907,4,622,289,618,4,289,4,711,652,59,551,160,503,48,149,48,628,571,57,480,148,434,46,137,46,83,81,2,71,12,69,2,12,2,391,339,52,318,73,275,43,64,43,2,1,1,2,0,1,1,0,1,76,74,2,56,20,55,1,19,1,19,19,0,16,3,16,0,3,0,93,93,0,58,35,58,0,35,0,11,11,0,8,3,8,0,3,0,68,65,3,48,20,46,2,19,2,51,50,1,45,6,44,1,6,1,133,82,51,83,50,48,35,34,35,49,49,0,43,6,43,0,6,0,110,110,0,76,34,76,0,34,0,286,271,15,238,48,230,8,41,8,90,72,18,76,14,60,16,12,16,101,92,9,77,24,69,8,23,8,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,56,0,56,36,20,0,36,0,36,381,0,381,197,184,0,196,0,196,3982,3892,90,3035,947,2968,67,924,67
Boulder City,2011,Nevada,NV,15150,NV00204,NV0020400,32,003,32003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,7,6,1,7,0,6,1,0,1,19,17,2,15,4,15,0,2,0,4,4,0,2,2,2,0,2,0,2,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,7,5,2,7,0,5,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,137,1,107,31,106,1,31,1,39,35,4,27,12,23,4,12,4,36,33,3,24,12,21,3,12,3,3,2,1,3,0,2,1,0,1,17,16,1,13,4,12,1,4,1,1,0,1,1,0,0,1,0,1,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17,15,2,10,7,8,2,7,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,8,1,7,1,1,1,16,16,0,10,6,10,0,6,0,42,42,0,29,13,29,0,13,0,12,11,1,8,4,8,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,163,4,128,39,127,1,36,1
Taxicab Authority,2011,Nevada,NV,0,NV00207,NV0020700,32,003,32003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
Mesquite,2011,Nevada,NV,15405,NV00209,NV0020900,32,003,32003,2,2,0,2,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,1,1,0,1,15,15,0,9,6,9,0,6,0,55,50,5,28,27,25,3,25,3,6,5,1,5,1,4,1,1,1,3,3,0,2,1,2,0,1,0,126,121,5,94,32,90,4,31,4,8,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,1,1,0,0,1,0,0,1,0,11,10,1,7,4,6,1,4,1,11,10,1,7,4,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,88,3,64,27,61,3,27,3,120,115,5,85,35,82,3,33,3,92,88,4,67,25,65,2,23,2,28,27,1,18,10,17,1,10,1,38,34,4,29,9,27,2,7,2,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,2,0,2,0,2,0,0,0,53,53,0,37,16,37,0,16,0,23,22,1,14,9,13,1,9,1,41,31,10,31,10,22,9,9,9,8,5,3,6,2,5,1,0,1,0,0,0,0,0,0,0,0,0,64,62,2,47,17,47,0,15,0,9,7,2,7,2,6,1,1,1,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,3,9,0,3,0,3,0,0,0,0,0,0,0,0,0,82,73,9,59,23,53,6,20,6
Univ Of Nevada:las Vegas,2011,Nevada,NV,0,NV00210,NV0021000,32,003,32003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,0,2,2,0,2,3,2,1,3,0,2,1,0,1,6,1,5,6,0,1,4,0,4,15,11,4,14,1,10,4,1,4,3,1,2,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,19,18,1,11,8,10,0,8,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,8,4,8,0,4,0,25,25,0,22,3,22,0,3,0,25,25,0,22,3,22,0,3,0,0,0,0,0,0,0,0,0,0,22,22,0,19,3,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,11,2,9,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,1,2,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,2,36,2,34,2,2,2
Clark County School Dist,2011,Nevada,NV,0,NV00216,NV0021600,32,003,32003,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,16,2,14,15,1,2,13,0,13,20,1,19,19,1,1,17,0,17,84,21,63,78,6,20,58,1,58,166,15,151,120,46,8,112,7,112,2,0,2,1,1,0,1,0,1,279,21,258,197,82,16,180,5,180,200,11,189,138,62,8,126,3,126,147,20,127,134,13,18,114,2,114,0,0,0,0,0,0,0,0,0,32,4,28,29,3,3,24,1,24,0,0,0,0,0,0,0,0,0,5,0,5,4,1,0,4,0,4,5,3,2,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,96,878,803,171,83,717,13,717,841,80,761,686,155,68,615,12,615,133,16,117,117,16,15,102,1,102,780,66,714,638,142,54,581,12,581,70,10,60,62,8,9,53,1,53,4,0,4,4,0,0,4,0,4,3,1,2,3,0,1,2,0,2,47,11,36,37,10,11,26,0,26,4,1,3,4,0,1,3,0,3,10,3,7,7,3,3,4,0,4,56,4,52,48,8,4,44,0,44,72,20,52,41,31,16,25,4,25,0,0,0,0,0,0,0,0,0,9,9,0,6,3,6,0,3,0,916,45,871,564,352,24,538,21,538,188,7,181,169,19,5,161,2,161,43,4,39,32,11,3,29,1,29,0,0,0,0,0,0,0,0,0,11,0,11,9,2,0,9,0,9,12,0,12,10,2,0,10,0,10,0,0,0,0,0,0,0,0,0,941,148,793,736,205,128,605,20,605
Douglas,2011,Nevada,NV,47393,NV00300,NV0030000,32,005,32005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,0,27,26,1,23,4,22,1,4,1,44,41,3,38,6,35,3,6,3,201,176,25,91,110,76,15,100,15,1,1,0,1,0,1,0,0,0,4,2,2,4,0,2,2,0,2,287,239,48,202,85,171,30,68,30,13,12,1,13,0,12,1,0,1,2,2,0,1,1,1,0,1,0,7,5,2,7,0,5,2,0,2,0,0,0,0,0,0,0,0,0,3,2,1,3,0,2,1,0,1,16,16,0,13,3,13,0,3,0,3,3,0,1,2,1,0,2,0,2,2,0,2,0,2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,167,65,167,0,65,0,318,274,44,256,62,224,32,50,32,291,250,41,234,57,204,30,46,30,27,24,3,22,5,20,2,4,2,199,163,36,158,41,130,28,33,28,0,0,0,0,0,0,0,0,0,16,16,0,15,1,15,0,1,0,14,13,1,12,2,12,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,0,76,71,5,61,15,59,2,12,2,11,9,2,9,2,7,2,2,2,267,164,103,180,87,116,64,48,64,9,9,0,9,0,9,0,0,0,24,24,0,12,12,12,0,12,0,110,108,2,89,21,88,1,20,1,22,14,8,20,2,13,7,1,7,10,9,1,7,3,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,29,19,0,29,0,29,6,0,6,4,2,0,4,0,4,554,475,79,404,150,358,46,117,46
