agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,robbery_tot_arrests,robbery_tot_adult,robbery_tot_juv,robbery_tot_male,robbery_tot_female,robbery_tot_male_adult,robbery_tot_male_juv,robbery_tot_female_adult,robbery_tot_female_juv,robbery_male_under_10,robbery_male_10_12,robbery_male_13_14,robbery_male_15,robbery_male_16,robbery_male_17,robbery_male_18,robbery_male_19,robbery_male_20,robbery_male_21,robbery_male_22,robbery_male_23,robbery_male_24,robbery_male_25_29,robbery_male_30_34,robbery_male_35_39,robbery_male_40_44,robbery_male_45_49,robbery_male_50_54,robbery_male_55_59,robbery_male_60_64,robbery_male_over_64,robbery_female_under_10,robbery_female_10_12,robbery_female_13_14,robbery_female_15,robbery_female_16,robbery_female_17,robbery_female_18,robbery_female_19,robbery_female_20,robbery_female_21,robbery_female_22,robbery_female_23,robbery_female_24,robbery_female_25_29,robbery_female_30_34,robbery_female_35_39,robbery_female_40_44,robbery_female_45_49,robbery_female_50_54,robbery_female_55_59,robbery_female_60_64,robbery_female_over_64,robbery_adult_white,robbery_adult_black,robbery_adult_asian,robbery_adult_indian,robbery_juv_white,robbery_juv_black,robbery_juv_asian,robbery_juv_indian
Washoe County Sch Distri,2002,Nevada,NV,0,NV01610,NV0161000,32,031,32031,5,0,5,5,0,0,5,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
White Pine,2002,Nevada,NV,9986,NV01700,NV0170000,32,033,32033,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Churchill,2003,Nevada,NV,17041,NV00100,NV0010000,32,001,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallon,2003,Nevada,NV,7729,NV00101,NV0010100,32,001,32001,5,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Las Vegas Metro Pd,2003,Nevada,NV,1189388,NV00201,NV0020100,32,003,32003,819,667,152,729,90,588,141,79,141,0,0,15,17,43,66,39,57,35,42,25,34,22,104,67,78,49,25,9,2,0,0,0,0,3,2,6,0,1,3,2,0,4,8,5,21,11,8,6,7,1,2,0,0,337,316,12,2,76,68,7,1
North Las Vegas,2003,Nevada,NV,140133,NV00202,NV0020200,32,003,32003,63,44,19,56,7,37,19,7,19,0,0,7,3,4,5,3,3,4,3,0,2,0,7,5,5,0,3,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,30,14,0,0,6,13,0,0
Henderson,2003,Nevada,NV,212571,NV00203,NV0020300,32,003,32003,38,28,10,33,5,25,8,3,8,0,0,1,2,5,0,2,0,4,1,3,3,1,4,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,10,0,0,6,4,0,0
Boulder City,2003,Nevada,NV,15842,NV00204,NV0020400,32,003,32003,7,6,1,7,0,6,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
Mesquite,2003,Nevada,NV,11615,NV00209,NV0020900,32,003,32003,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Univ Of Nevada:las Vegas,2003,Nevada,NV,0,NV00210,NV0021000,32,003,32003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Clark County School Dist,2003,Nevada,NV,0,NV00216,NV0021600,32,003,32003,23,0,23,23,0,0,23,0,23,0,4,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0
Douglas,2003,Nevada,NV,44534,NV00300,NV0030000,32,005,32005,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Elko,2003,Nevada,NV,22003,NV00400,NV0040000,32,007,32007,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Elko,2003,Nevada,NV,16785,NV00401,NV0040100,32,007,32007,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Carlin,2003,Nevada,NV,2156,NV00402,NV0040200,32,007,32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Wendover,2003,Nevada,NV,4992,NV00405,NV0040500,32,007,32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esmeralda,2003,Nevada,NV,912,NV00500,NV0050000,32,009,32009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,2003,Nevada,NV,1634,NV00600,NV0060000,32,011,32011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Humboldt,2003,Nevada,NV,8553,NV00700,NV0070000,32,013,32013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winnemucca,2003,Nevada,NV,6918,NV00701,NV0070100,32,013,32013,3,0,3,2,1,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Lander,2003,Nevada,NV,5417,NV00800,NV0080000,32,015,32015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,2003,Nevada,NV,4375,NV00900,NV0090000,32,017,32017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon,2003,Nevada,NV,35916,NV01000,NV0100000,32,019,32019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerington,2003,Nevada,NV,3142,NV01001,NV0100100,32,019,32019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral,2003,Nevada,NV,4984,NV01100,NV0110000,32,021,32021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nye,2003,Nevada,NV,35573,NV01200,NV0120000,32,023,32023,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Carson City,2003,Nevada,NV,56002,NV01300,NV0130000,32,510,32510,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
Pershing,2003,Nevada,NV,4810,NV01400,NV0140000,32,027,32027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovelock,2003,Nevada,NV,2035,NV01401,NV0140100,32,027,32027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storey,2003,Nevada,NV,3530,NV01500,NV0150000,32,029,32029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe,2003,Nevada,NV,101409,NV01600,NV0160000,32,031,32031,38,36,2,30,8,28,2,8,2,0,0,0,0,0,2,1,1,1,1,3,1,0,7,5,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,18,12,2,4,2,0,0,0
Reno,2003,Nevada,NV,196171,NV01601,NV0160100,32,031,32031,182,172,10,151,31,143,8,29,8,0,0,1,1,2,4,7,10,8,5,11,13,3,21,18,14,21,5,2,5,0,0,0,0,0,1,1,0,2,0,2,3,1,0,2,7,3,1,7,0,1,0,0,0,93,69,5,5,7,2,0,1
Sparks,2003,Nevada,NV,76025,NV01602,NV0160200,32,031,32031,38,34,4,33,5,30,3,4,3,0,0,1,0,2,0,1,1,7,3,2,1,1,5,2,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,25,9,0,0,3,0,0,1
Univ Of Nevada: Reno,2003,Nevada,NV,0,NV01603,NV0160300,32,031,32031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe County Sch Distri,2003,Nevada,NV,0,NV01610,NV0161000,32,031,32031,10,0,10,9,1,0,9,0,9,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1
White Pine,2003,Nevada,NV,8959,NV01700,NV0170000,32,033,32033,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Churchill,2004,Nevada,NV,17736,NV00100,NV0010000,32,001,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallon,2004,Nevada,NV,8072,NV00101,NV0010100,32,001,32001,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
Las Vegas Metro Pd,2004,Nevada,NV,1239805,NV00201,NV0020100,32,003,32003,793,692,101,713,80,620,93,72,93,0,0,7,16,27,43,62,54,44,31,31,33,24,90,70,70,59,27,20,1,3,1,0,0,0,0,3,5,3,2,6,3,5,4,4,9,13,6,15,1,1,0,0,0,331,349,11,1,30,70,1,0
North Las Vegas,2004,Nevada,NV,150538,NV00202,NV0020200,32,003,32003,83,49,34,71,12,41,30,8,30,0,0,10,8,4,8,8,3,1,3,1,0,3,5,8,1,4,1,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,3,1,0,1,0,0,0,0,19,30,0,0,11,23,0,0
Henderson,2004,Nevada,NV,223827,NV00203,NV0020300,32,003,32003,53,40,13,52,1,39,13,1,13,0,0,1,1,4,7,3,5,11,1,3,2,4,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,3,10,0,0
Boulder City,2004,Nevada,NV,15954,NV00204,NV0020400,32,003,32003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesquite,2004,Nevada,NV,12272,NV00209,NV0020900,32,003,32003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Univ Of Nevada:las Vegas,2004,Nevada,NV,0,NV00210,NV0021000,32,003,32003,4,1,3,3,1,1,2,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Clark County School Dist,2004,Nevada,NV,0,NV00216,NV0021600,32,003,32003,16,0,16,16,0,0,16,0,16,0,4,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0
Douglas,2004,Nevada,NV,45953,NV00300,NV0030000,32,005,32005,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
Elko,2004,Nevada,NV,21984,NV00400,NV0040000,32,007,32007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Elko,2004,Nevada,NV,16746,NV00401,NV0040100,32,007,32007,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Carlin,2004,Nevada,NV,2146,NV00402,NV0040200,32,007,32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Wendover,2004,Nevada,NV,5060,NV00405,NV0040500,32,007,32007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Esmeralda,2004,Nevada,NV,894,NV00500,NV0050000,32,009,32009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,2004,Nevada,NV,1576,NV00600,NV0060000,32,011,32011,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Humboldt,2004,Nevada,NV,8479,NV00700,NV0070000,32,013,32013,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Winnemucca,2004,Nevada,NV,6844,NV00701,NV0070100,32,013,32013,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lander,2004,Nevada,NV,5260,NV00800,NV0080000,32,015,32015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,2004,Nevada,NV,4442,NV00900,NV0090000,32,017,32017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yerington,2004,Nevada,NV,3258,NV01001,NV0100100,32,019,32019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mineral,2004,Nevada,NV,4991,NV01100,NV0110000,32,021,32021,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Nye,2004,Nevada,NV,37209,NV01200,NV0120000,32,023,32023,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Carson City,2004,Nevada,NV,57621,NV01300,NV0130000,32,510,32510,11,9,2,9,2,8,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1
Pershing,2004,Nevada,NV,4736,NV01400,NV0140000,32,027,32027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovelock,2004,Nevada,NV,1977,NV01401,NV0140100,32,027,32027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storey,2004,Nevada,NV,3658,NV01500,NV0150000,32,029,32029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washoe,2004,Nevada,NV,103839,NV01600,NV0160000,32,031,32031,18,17,1,13,5,12,1,5,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,9,8,0,0,1,0,0,0
Reno,2004,Nevada,NV,201981,NV01601,NV0160100,32,031,32031,153,145,8,137,16,130,7,15,7,0,0,0,1,1,5,1,13,6,7,3,4,13,28,18,13,15,6,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,2,1,2,4,2,0,0,0,0,0,0,95,48,2,0,2,6,0,0
Sparks,2004,Nevada,NV,80524,NV01602,NV0160200,32,031,32031,49,43,6,46,3,41,5,2,5,0,0,2,1,0,2,4,3,0,2,3,4,0,8,10,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,33,6,2,2,5,1,0,0
Univ Of Nevada: Reno,2004,Nevada,NV,0,NV01603,NV0160300,32,031,32031,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Washoe County Sch Distri,2004,Nevada,NV,0,NV01610,NV0161000,32,031,32031,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Truckee Meadows Comm Col,2004,Nevada,NV,0,NV01615,NV0161500,32,031,32031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine,2004,Nevada,NV,8845,NV01700,NV0170000,32,033,32033,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Churchill,2005,Nevada,NV,16958,NV00100,NV0010000,32,001,32001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fallon,2005,Nevada,NV,8232,NV00101,NV0010100,32,001,32001,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Las Vegas Metro Pd,2005,Nevada,NV,1281698,NV00201,NV0020100,32,003,32003,755,653,102,681,74,580,101,73,101,0,1,15,15,29,41,58,64,43,40,24,33,33,106,53,46,39,27,8,5,0,1,0,0,0,0,0,1,6,9,6,5,2,4,3,13,12,5,3,3,2,0,0,0,307,329,13,4,44,56,2,0
North Las Vegas,2005,Nevada,NV,164190,NV00202,NV0020200,32,003,32003,95,72,23,75,20,61,14,11,14,0,1,2,3,5,3,5,1,6,2,3,2,5,18,7,4,5,3,0,0,0,0,0,0,1,1,1,6,0,0,0,1,0,2,1,2,1,0,2,1,1,0,0,0,35,33,3,1,6,17,0,0
Henderson,2005,Nevada,NV,232536,NV00203,NV0020300,32,003,32003,67,50,17,57,10,40,17,10,17,0,0,3,5,2,7,5,3,2,6,2,0,0,9,8,3,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,3,0,0,0,0,0,0,0,41,8,1,0,11,4,2,0
Boulder City,2005,Nevada,NV,15769,NV00204,NV0020400,32,003,32003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taxicab Authority,2005,Nevada,NV,0,NV00207,NV0020700,32,003,32003,9,9,0,8,1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0
Mesquite,2005,Nevada,NV,13064,NV00209,NV0020900,32,003,32003,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0
Univ Of Nevada:las Vegas,2005,Nevada,NV,0,NV00210,NV0021000,32,003,32003,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Clark County School Dist,2005,Nevada,NV,0,NV00216,NV0021600,32,003,32003,8,0,8,4,4,0,4,0,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
Douglas,2005,Nevada,NV,46950,NV00300,NV0030000,32,005,32005,6,5,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0
Elko,2005,Nevada,NV,22062,NV00400,NV0040000,32,007,32007,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Elko,2005,Nevada,NV,16786,NV00401,NV0040100,32,007,32007,4,2,2,4,0,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
