agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Eagar,2010,Arizona,AZ,4885,AZ00101,AZ0010100,04,001,04001,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
St. Johns,2010,Arizona,AZ,3480,AZ00103,AZ0010300,04,001,04001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Springerville,2010,Arizona,AZ,1961,AZ00105,AZ0010500,04,001,04001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cochise,2010,Arizona,AZ,52410,AZ00200,AZ0020000,04,003,04003,31,20,11,30,1,19,11,1,11,0,1,4,1,5,0,5,0,1,1,0,0,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0
Bisbee,2010,Arizona,AZ,5575,AZ00203,AZ0020300,04,003,04003,3,1,2,3,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Douglas,2010,Arizona,AZ,17378,AZ00205,AZ0020500,04,003,04003,12,7,5,12,0,7,5,0,5,0,0,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0
Huachuca City,2010,Arizona,AZ,1853,AZ00207,AZ0020700,04,003,04003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Vista,2010,Arizona,AZ,43888,AZ00209,AZ0020900,04,003,04003,24,18,6,20,4,15,5,3,5,0,0,1,0,0,4,5,2,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,18,0,0,0,6,0,0,0
Tombstone,2010,Arizona,AZ,1380,AZ00211,AZ0021100,04,003,04003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willcox,2010,Arizona,AZ,3757,AZ00213,AZ0021300,04,003,04003,9,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0
Coconino,2010,Arizona,AZ,54125,AZ00300,AZ0030000,04,005,04005,15,9,6,12,3,6,4,3,4,2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,6,0,0,0
Flagstaff,2010,Arizona,AZ,65870,AZ00301,AZ0030100,04,005,04005,35,20,15,30,5,15,15,5,15,0,0,0,8,5,2,3,0,0,3,0,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,12,3,0,5,11,1,0,3
Fredonia,2010,Arizona,AZ,1314,AZ00303,AZ0030300,04,005,04005,5,2,3,3,2,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0
Williams,2010,Arizona,AZ,3023,AZ00307,AZ0030700,04,005,04005,6,3,3,2,4,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Page,2010,Arizona,AZ,7247,AZ00308,AZ0030800,04,005,04005,4,2,2,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2
Northern Arizona Univ,2010,Arizona,AZ,0,AZ00397,AZ0039700,04,005,04005,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gila,2010,Arizona,AZ,27912,AZ00400,AZ0040000,04,007,04007,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Globe,2010,Arizona,AZ,7532,AZ00401,AZ0040100,04,007,04007,20,12,8,17,3,10,7,2,7,0,3,2,0,0,2,3,2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,3,7,1,0,0
Miami,2010,Arizona,AZ,1837,AZ00405,AZ0040500,04,007,04007,6,4,2,6,0,4,2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Payson,2010,Arizona,AZ,15301,AZ00406,AZ0040600,04,007,04007,13,6,7,12,1,5,7,1,7,0,1,2,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0
Graham,2010,Arizona,AZ,20402,AZ00500,AZ0050000,04,009,04009,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pima,2010,Arizona,AZ,2387,AZ00501,AZ0050100,04,009,04009,6,3,3,6,0,3,3,0,3,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Safford,2010,Arizona,AZ,9566,AZ00503,AZ0050300,04,009,04009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thatcher,2010,Arizona,AZ,4865,AZ00505,AZ0050500,04,009,04009,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Clifton,2010,Arizona,AZ,3311,AZ00601,AZ0060100,04,011,04011,4,3,1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Maricopa,2010,Arizona,AZ,354104,AZ00700,AZ0070000,04,013,04013,107,84,23,88,19,72,16,12,16,0,1,3,3,5,4,10,4,5,3,3,1,9,8,7,8,9,3,1,0,1,0,2,0,2,2,0,1,1,1,0,0,0,0,0,2,1,4,1,1,0,1,0,0,74,8,0,2,21,2,0,0
Avondale,2010,Arizona,AZ,76238,AZ00701,AZ0070100,04,013,04013,76,49,27,71,5,44,24,5,24,3,2,8,5,5,4,9,9,4,1,2,1,5,3,4,1,3,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,34,14,1,0,21,3,3,0
Buckeye,2010,Arizona,AZ,50876,AZ00703,AZ0070300,04,013,04013,31,20,11,29,2,20,9,0,9,0,0,1,2,3,3,7,1,1,0,0,0,0,5,1,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,8,3,0,0
Chandler,2010,Arizona,AZ,236123,AZ00705,AZ0070500,04,013,04013,111,62,49,97,14,51,46,11,46,0,0,6,14,8,18,13,11,3,3,2,2,1,4,8,0,0,1,2,0,1,0,0,0,0,1,1,1,0,2,0,2,1,0,2,1,0,1,1,0,1,0,0,0,56,5,0,1,43,6,0,0
El Mirage,2010,Arizona,AZ,31797,AZ00707,AZ0070700,04,013,04013,35,18,17,29,6,15,14,3,14,0,3,4,3,2,2,4,0,0,1,0,0,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,15,1,1,0
Gilbert,2010,Arizona,AZ,208453,AZ00711,AZ0071100,04,013,04013,91,68,23,78,13,57,21,11,21,0,0,5,2,6,8,6,8,3,5,6,2,4,6,2,2,7,5,1,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,2,0,2,3,1,0,0,0,0,57,10,0,1,19,4,0,0
Glendale,2010,Arizona,AZ,226721,AZ00713,AZ0071300,04,013,04013,50,33,17,45,5,28,16,5,16,1,2,3,5,2,4,5,2,2,4,2,0,0,4,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,28,3,0,2,14,3,0,0
Goodyear,2010,Arizona,AZ,65275,AZ00715,AZ0071500,04,013,04013,53,27,26,52,1,26,26,1,26,0,0,11,12,0,3,3,3,0,2,1,2,1,6,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,26,0,0,0
Mesa,2010,Arizona,AZ,439041,AZ00717,AZ0071700,04,013,04013,383,303,80,349,34,273,76,30,76,0,4,16,8,26,22,36,23,19,11,19,7,6,51,27,34,23,5,10,2,0,0,0,0,2,0,0,2,1,1,2,1,1,1,1,5,6,6,2,3,0,0,0,0,273,26,0,4,67,12,0,1
Paradise Valley,2010,Arizona,AZ,12820,AZ00719,AZ0071900,04,013,04013,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Peoria,2010,Arizona,AZ,154065,AZ00721,AZ0072100,04,013,04013,68,41,27,64,4,37,27,4,27,0,1,10,6,7,3,8,0,2,5,6,1,0,3,2,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,39,2,0,0,25,0,0,2
Phoenix,2010,Arizona,AZ,1445632,AZ00723,AZ0072300,04,013,04013,1426,1026,400,1316,110,928,386,98,386,2,20,78,74,101,113,99,80,55,50,34,32,35,133,122,84,92,64,34,10,4,0,0,0,2,7,1,2,7,4,3,5,8,5,1,14,23,10,10,6,1,1,0,0,838,157,4,27,317,76,3,4
Scottsdale,2010,Arizona,AZ,217385,AZ00725,AZ0072500,04,013,04013,125,107,18,100,25,84,16,23,16,0,0,2,3,6,5,4,17,6,9,2,3,2,8,7,8,6,5,4,0,3,0,0,0,0,2,0,0,3,1,1,9,2,0,0,1,2,2,0,1,0,1,0,0,99,4,1,3,18,0,0,0
Surprise,2010,Arizona,AZ,117517,AZ00727,AZ0072700,04,013,04013,25,18,7,22,3,16,6,2,6,0,0,1,2,0,3,1,2,0,0,0,1,1,1,4,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,1,0,6,1,0,0
Tempe,2010,Arizona,AZ,161719,AZ00729,AZ0072900,04,013,04013,36,20,16,29,7,16,13,4,13,0,1,2,2,3,5,2,1,2,1,1,0,1,3,0,1,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,17,3,0,0,11,5,0,0
Tolleson,2010,Arizona,AZ,6545,AZ00731,AZ0073100,04,013,04013,9,6,3,9,0,6,3,0,3,0,0,0,3,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0
Wickenburg,2010,Arizona,AZ,6363,AZ00733,AZ0073300,04,013,04013,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0
Youngtown,2010,Arizona,AZ,6156,AZ00735,AZ0073500,04,013,04013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Az State Univ, Main Camp",2010,Arizona,AZ,0,AZ00797,AZ0079700,04,013,04013,12,11,1,11,1,10,1,1,1,0,0,0,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,1,0,0
Mohave,2010,Arizona,AZ,75230,AZ00800,AZ0080000,04,015,04015,117,69,48,107,10,59,48,10,48,0,5,9,10,5,19,8,3,2,1,0,1,2,11,10,4,5,5,6,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,66,2,1,0,48,0,0,0
Kingman,2010,Arizona,AZ,28068,AZ00801,AZ0080100,04,015,04015,74,33,41,72,2,31,41,2,41,0,10,18,3,6,4,5,3,0,6,1,6,0,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,0,0,0,41,0,0,0
Lake Havasu City,2010,Arizona,AZ,52527,AZ00804,AZ0080400,04,015,04015,58,36,22,57,1,35,22,1,22,0,0,0,1,18,3,8,1,2,5,1,0,3,6,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0,22,0,0,0
Bullhead City,2010,Arizona,AZ,39540,AZ00805,AZ0080500,04,015,04015,42,22,20,35,7,18,17,4,17,0,3,6,0,5,3,2,2,2,2,1,1,1,4,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,20,2,0,0,20,0,0,0
Colorado City,2010,Arizona,AZ,4821,AZ00806,AZ0080600,04,015,04015,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Navajo,2010,Arizona,AZ,68097,AZ00900,AZ0090000,04,017,04017,49,49,0,47,2,47,0,2,0,0,0,0,0,0,0,6,3,4,1,2,2,0,8,5,6,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43,0,0,6,0,0,0,0
Holbrook,2010,Arizona,AZ,5053,AZ00901,AZ0090100,04,017,04017,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
Show Low,2010,Arizona,AZ,10660,AZ00903,AZ0090300,04,017,04017,25,20,5,22,3,17,5,3,5,0,0,0,1,0,4,9,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,19,1,0,0,1,4,0,0
Snowflake-taylor,2010,Arizona,AZ,9702,AZ00905,AZ0090500,04,017,04017,17,5,12,17,0,5,12,0,12,0,3,6,0,0,3,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,9,0,0,3
Winslow,2010,Arizona,AZ,9655,AZ00909,AZ0090900,04,017,04017,18,12,6,17,1,11,6,1,6,0,0,2,4,0,0,1,1,0,1,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,5,1,2,0,3
Pinetop-lakeside,2010,Arizona,AZ,4282,AZ00913,AZ0091300,04,017,04017,13,10,3,11,2,8,3,2,3,0,0,0,0,1,2,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0
Pima,2010,Arizona,AZ,353264,AZ01000,AZ0100000,04,019,04019,202,151,51,182,20,135,47,16,47,0,3,6,8,18,12,23,18,7,8,9,3,5,22,8,12,3,10,4,1,2,0,0,0,0,1,0,3,3,0,2,1,3,0,0,1,2,1,1,1,0,1,0,0,141,6,1,3,48,1,0,2
South Tucson,2010,Arizona,AZ,5652,AZ01001,AZ0100100,04,019,04019,9,6,3,8,1,5,3,1,3,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0
Tucson,2010,Arizona,AZ,520116,AZ01003,AZ0100300,04,019,04019,441,321,120,401,40,293,106,28,106,2,2,21,23,28,32,31,34,31,19,13,12,14,43,26,14,24,15,15,1,1,0,0,0,0,4,5,3,1,1,0,2,0,3,1,9,6,2,1,2,0,0,0,0,279,34,1,7,105,15,0,0
Sahuarita,2010,Arizona,AZ,25259,AZ01004,AZ0100400,04,019,04019,6,1,5,4,2,0,4,1,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0
Oro Valley,2010,Arizona,AZ,41011,AZ01007,AZ0100700,04,019,04019,16,8,8,13,3,8,5,0,5,0,0,0,4,1,0,0,1,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0
Marana,2010,Arizona,AZ,34961,AZ01009,AZ0100900,04,019,04019,12,12,0,10,2,10,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Tucson Airport Authority,2010,Arizona,AZ,0,AZ01010,AZ0101000,04,019,04019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
University Of Arizona,2010,Arizona,AZ,0,AZ01097,AZ0109700,04,019,04019,5,5,0,3,2,3,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Pima Community College,2010,Arizona,AZ,0,AZ01098,AZ0109800,04,019,04019,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pinal,2010,Arizona,AZ,187966,AZ01100,AZ0110000,04,021,04021,8,4,4,6,2,4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
Casa Grande,2010,Arizona,AZ,48571,AZ01101,AZ0110100,04,021,04021,71,51,20,63,8,47,16,4,16,0,2,3,4,2,5,11,2,4,3,4,3,3,8,5,1,1,0,2,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,42,2,0,7,16,4,0,0
Coolidge,2010,Arizona,AZ,11825,AZ01103,AZ0110300,04,021,04021,11,10,1,10,1,9,1,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,1,1,0,0,0
Eloy,2010,Arizona,AZ,16631,AZ01105,AZ0110500,04,021,04021,13,6,7,13,0,6,7,0,7,0,0,2,1,0,4,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6,1,0,0
Florence,2010,Arizona,AZ,25536,AZ01107,AZ0110700,04,021,04021,15,8,7,15,0,8,7,0,7,0,0,0,2,3,2,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,2,0,0
Mammoth,2010,Arizona,AZ,1426,AZ01111,AZ0111100,04,021,04021,4,4,0,2,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Apache Junction,2010,Arizona,AZ,35840,AZ01113,AZ0111300,04,021,04021,32,24,8,27,5,21,5,3,5,1,1,1,1,1,1,2,2,0,0,0,1,1,4,2,3,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,23,0,0,0,8,0,0,0
Maricopa,2010,Arizona,AZ,43482,AZ01117,AZ0111700,04,021,04021,23,9,14,23,0,9,14,0,14,0,0,6,0,6,2,3,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,13,1,0,0
Central Arizona College,2010,Arizona,AZ,0,AZ01197,AZ0119700,04,021,04021,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Santa Cruz,2010,Arizona,AZ,25670,AZ01200,AZ0120000,04,023,04023,4,0,4,4,0,0,4,0,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Nogales,2010,Arizona,AZ,20837,AZ01201,AZ0120100,04,023,04023,16,10,6,15,1,9,6,1,6,0,0,3,1,2,0,0,2,1,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0
Yavapai,2010,Arizona,AZ,87676,AZ01300,AZ0130000,04,025,04025,64,41,23,51,13,32,19,9,19,0,2,9,3,3,2,3,1,4,0,1,1,2,3,1,4,6,4,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,2,0,0,1,1,1,1,1,0,0,41,0,0,0,22,0,0,1
Clarkdale,2010,Arizona,AZ,4097,AZ01301,AZ0130100,04,025,04025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cottonwood,2010,Arizona,AZ,11265,AZ01303,AZ0130300,04,025,04025,18,14,4,16,2,13,3,1,3,0,0,1,1,0,1,2,2,0,0,1,0,1,1,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0
Jerome,2010,Arizona,AZ,444,AZ01305,AZ0130500,04,025,04025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott,2010,Arizona,AZ,39843,AZ01307,AZ0130700,04,025,04025,40,29,11,30,10,24,6,5,6,0,1,2,2,0,1,0,2,1,4,0,0,1,4,6,3,1,1,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,28,1,0,0,11,0,0,0
Yavapai College,2010,Arizona,AZ,0,AZ01308,AZ0130800,04,025,04025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott Valley,2010,Arizona,AZ,38822,AZ01311,AZ0131100,04,025,04025,39,13,26,32,7,12,20,1,20,0,3,15,0,2,0,4,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,26,0,0,0
