agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Watertown,1990,Massachusetts,MA,33284,MA00948,MA0094800,25,017,25017,local police department,"cities 25,000-49,999",new england,suburban,9,1,8,9,0,1,8,0,8,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
Westford,1990,Massachusetts,MA,16392,MA00950,MA0095000,25,017,25017,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Weston,1990,Massachusetts,MA,10200,MA00951,MA0095100,25,017,25017,local police department,"cities 10,000-24,999",new england,suburban,11,8,3,10,1,7,3,1,3,0,0,0,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,2,1,0,0
Wilmington,1990,Massachusetts,MA,17651,MA00952,MA0095200,25,017,25017,local police department,"cities 10,000-24,999",new england,suburban,20,10,10,18,2,9,9,1,9,0,0,1,1,1,6,2,1,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,5,5,0,0
Winchester,1990,Massachusetts,MA,20267,MA00953,MA0095300,25,017,25017,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Woburn,1990,Massachusetts,MA,35943,MA00954,MA0095400,25,017,25017,local police department,"cities 25,000-49,999",new england,suburban,20,17,3,17,3,15,2,2,2,0,0,1,0,1,0,3,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,2,1,0,0
Middlesex Met Dist Comm,1990,Massachusetts,MA,0,MA00955,MA0095500,25,017,25017,local police department,"msa cnty under 10,000",new england,suburban,29,21,8,28,1,21,7,0,7,0,0,0,2,2,3,4,1,5,1,4,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,8,0,0,0
Middlesex Bay Trans Auth,1990,Massachusetts,MA,0,MA009BA,MA009BA00,25,017,25017,special jurisdiction,"msa cnty under 10,000",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston College,1990,Massachusetts,MA,0,MA009BC,MA009BC00,25,017,25017,special jurisdiction,"cities under 2,500",new england,suburban,4,3,1,4,0,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
Mass Inst Of Technology,1990,Massachusetts,MA,0,MA009IT,MA009IT00,25,017,25017,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Framingham State College,1990,Massachusetts,MA,0,MA009SC,MA009SC00,25,017,25017,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nantucket,1990,Massachusetts,MA,6012,MA01001,MA0100100,25,019,25019,local police department,"cities 2,500-9,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Avon,1990,Massachusetts,MA,4588,MA01101,MA0110100,25,021,25021,local police department,"cities 2,500-9,999",new england,suburban,6,4,2,6,0,4,2,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Bellingham,1990,Massachusetts,MA,14877,MA01102,MA0110200,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,8,6,2,8,0,6,2,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0
Braintree,1990,Massachusetts,MA,33836,MA01103,MA0110300,25,021,25021,local police department,"cities 25,000-49,999",new england,suburban,7,3,4,6,1,2,4,1,4,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0
Brookline,1990,Massachusetts,MA,54718,MA01104,MA0110400,25,021,25021,local police department,"cities 50,000-99,999",new england,suburban,41,27,14,39,2,26,13,1,13,0,0,1,5,3,4,1,4,3,3,1,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,15,2,0,4,6,4,0
Cohasset,1990,Massachusetts,MA,7075,MA01106,MA0110600,25,021,25021,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dedham,1990,Massachusetts,MA,23782,MA01107,MA0110700,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dover,1990,Massachusetts,MA,4915,MA01108,MA0110800,25,021,25021,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxboro,1990,Massachusetts,MA,14637,MA01109,MA0110900,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,9,8,1,9,0,8,1,0,1,0,0,0,0,1,0,1,1,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0
Franklin,1990,Massachusetts,MA,22095,MA01110,MA0111000,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,6,4,2,6,0,4,2,0,2,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
Holbrook,1990,Massachusetts,MA,11041,MA01111,MA0111100,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medfield,1990,Massachusetts,MA,10531,MA01112,MA0111200,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Medway,1990,Massachusetts,MA,9931,MA01113,MA0111300,25,021,25021,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton,1990,Massachusetts,MA,25725,MA01115,MA0111500,25,021,25021,local police department,"cities 25,000-49,999",new england,suburban,36,26,10,33,3,23,10,3,10,0,0,2,4,3,1,5,2,4,1,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,15,2,0,3,4,3,0
Needham,1990,Massachusetts,MA,27557,MA01116,MA0111600,25,021,25021,local police department,"cities 25,000-49,999",new england,suburban,3,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Norfolk,1990,Massachusetts,MA,9270,MA01117,MA0111700,25,021,25021,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norwood,1990,Massachusetts,MA,28700,MA01118,MA0111800,25,021,25021,local police department,"cities 25,000-49,999",new england,suburban,12,11,1,11,1,10,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,1,0,0,0
Quincy,1990,Massachusetts,MA,84955,MA01120,MA0112000,25,021,25021,local police department,"cities 50,000-99,999",new england,suburban,102,76,26,97,5,71,26,5,26,0,0,5,3,7,11,7,7,6,3,2,7,1,14,13,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,70,6,0,0,22,4,0,0
Sharon,1990,Massachusetts,MA,15517,MA01122,MA0112200,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Stoughton,1990,Massachusetts,MA,26777,MA01123,MA0112300,25,021,25021,local police department,"cities 25,000-49,999",new england,suburban,22,14,8,20,2,12,8,2,8,0,0,0,1,5,2,0,1,0,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,1,0,0
Walpole,1990,Massachusetts,MA,20212,MA01124,MA0112400,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Westwood,1990,Massachusetts,MA,12557,MA01126,MA0112600,25,021,25021,local police department,"cities 10,000-24,999",new england,suburban,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Norfolk Met Dist Comm,1990,Massachusetts,MA,0,MA01129,MA0112900,25,021,25021,local police department,"msa cnty under 10,000",new england,suburban,0,-1,1,0,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
Norfolk Bay Trans Auth,1990,Massachusetts,MA,0,MA011BA,MA011BA00,25,021,25021,special jurisdiction,"msa cnty under 10,000",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abington,1990,Massachusetts,MA,13817,MA01201,MA0120100,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Bridgewater,1990,Massachusetts,MA,21249,MA01202,MA0120200,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,7,1,6,7,0,1,6,0,6,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0
Carver,1990,Massachusetts,MA,10590,MA01204,MA0120400,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Duxbury,1990,Massachusetts,MA,13895,MA01205,MA0120500,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
East Bridgewater,1990,Massachusetts,MA,11104,MA01206,MA0120600,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,7,4,3,7,0,4,3,0,3,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Hanson,1990,Massachusetts,MA,9028,MA01209,MA0120900,25,023,25023,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hingham,1990,Massachusetts,MA,19821,MA01210,MA0121000,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hull,1990,Massachusetts,MA,10466,MA01211,MA0121100,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,8,2,6,8,0,2,6,0,6,0,0,0,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
Lakeville,1990,Massachusetts,MA,7785,MA01213,MA0121300,25,023,25023,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marion,1990,Massachusetts,MA,4496,MA01214,MA0121400,25,023,25023,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Marshfield,1990,Massachusetts,MA,21531,MA01215,MA0121500,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,10,4,6,10,0,4,6,0,6,0,0,1,3,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0
Mattapoisett,1990,Massachusetts,MA,5850,MA01216,MA0121600,25,023,25023,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Middleboro,1990,Massachusetts,MA,17867,MA01217,MA0121700,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Pembroke,1990,Massachusetts,MA,14544,MA01219,MA0121900,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Scituate,1990,Massachusetts,MA,16786,MA01224,MA0122400,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Wareham,1990,Massachusetts,MA,19232,MA01225,MA0122500,25,023,25023,local police department,"cities 10,000-24,999",new england,suburban,7,5,2,6,1,4,2,1,2,0,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,0
West Bridgewater,1990,Massachusetts,MA,6389,MA01226,MA0122600,25,023,25023,local police department,"cities 2,500-9,999",new england,suburban,5,3,2,4,1,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Plymouth Met Dist Comm,1990,Massachusetts,MA,0,MA012MD,MA012MD00,25,023,25023,special jurisdiction,"msa cnty under 10,000",new england,suburban,3,0,3,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Boston,1990,Massachusetts,MA,574283,MA01301,MA0130100,25,025,25025,local police department,"cities 500,000-999,999",new england,non-suburban,698,519,179,644,54,473,170,46,170,1,5,37,25,40,63,62,44,37,44,40,25,27,84,62,31,11,3,3,0,0,0,0,0,0,2,4,2,3,3,4,6,1,1,3,13,11,1,0,0,0,0,0,0,199,312,7,1,50,122,7,0
Capitol Police,1990,Massachusetts,MA,0,MA01302,MA0130200,25,025,25025,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Revere,1990,Massachusetts,MA,42786,MA01304,MA0130400,25,025,25025,local police department,"cities 25,000-49,999",new england,suburban,25,19,6,25,0,19,5,0,5,1,1,1,0,1,2,6,2,4,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,3,1,2,0
Suffolk Met Dist Comm,1990,Massachusetts,MA,0,MA01306,MA0130600,25,025,25025,state law enforcement agency,"msa cnty under 10,000",new england,suburban,80,58,22,64,16,49,15,9,15,0,1,6,0,7,1,1,8,6,2,5,4,3,9,6,2,3,0,0,0,0,0,1,1,2,0,0,3,3,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,34,21,3,0,14,5,3,0
Suffolk Bay Trans Auth,1990,Massachusetts,MA,0,MA01309,MA0130900,25,025,25025,special jurisdiction,"msa cnty under 10,000",new england,suburban,7,5,2,7,0,5,2,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0
U-ma-harbor Campus-bost,1990,Massachusetts,MA,0,MA01320,MA0132000,25,025,25025,special jurisdiction,"cities under 2,500",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Emerson College,1990,Massachusetts,MA,0,MA01336,MA0133600,25,025,25025,local police department,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston University,1990,Massachusetts,MA,0,MA013BU,MA013BU00,25,025,25025,special jurisdiction,"cities under 2,500",new england,suburban,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,-1,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0
Northeastern University,1990,Massachusetts,MA,0,MA013NU,MA013NU00,25,025,25025,special jurisdiction,"cities under 2,500",new england,suburban,7,6,1,7,0,6,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0
Wentworth Inst Of Tech,1990,Massachusetts,MA,0,MA013WI,MA013WI00,25,025,25025,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashburnham,1990,Massachusetts,MA,5433,MA01401,MA0140100,25,027,25027,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Athol,1990,Massachusetts,MA,11451,MA01402,MA0140200,25,027,25027,local police department,"cities 10,000-24,999",new england,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Auburn,1990,Massachusetts,MA,15005,MA01403,MA0140300,25,027,25027,local police department,"cities 10,000-24,999",new england,suburban,5,1,4,3,2,1,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
Berlin,1990,Massachusetts,MA,2293,MA01405,MA0140500,25,027,25027,local police department,"cities under 2,500",new england,suburban,4,3,1,4,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Blackstone,1990,Massachusetts,MA,8023,MA01406,MA0140600,25,027,25027,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bolton,1990,Massachusetts,MA,3134,MA01407,MA0140700,25,027,25027,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
