agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Stonington,1980,Connecticut,CT,16242,CT00137,CT0013700,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Stratford,1980,Connecticut,CT,50533,CT00138,CT0013800,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,18,4,14,14,4,4,10,0,10,0,1,5,2,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10,4,0,0
Suffield,1980,Connecticut,CT,9313,CT00139,CT0013900,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Thomaston,1980,Connecticut,CT,6240,CT00140,CT0014000,09,005,09005,local police department,"cities 2,500-9,999",new england,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Torrington,1980,Connecticut,CT,30982,CT00143,CT0014300,09,005,09005,local police department,"cities 25,000-49,999",new england,non-suburban,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Trumbull,1980,Connecticut,CT,33011,CT00144,CT0014400,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,3,1,2,3,0,1,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Vernon,1980,Connecticut,CT,28007,CT00146,CT0014600,09,013,09013,local police department,"cities 25,000-49,999",new england,suburban,12,5,7,11,1,5,6,0,6,0,0,0,4,2,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,1,0,0
Wallingford,1980,Connecticut,CT,36704,CT00148,CT0014800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,24,15,9,24,0,15,9,0,9,0,0,4,2,1,2,2,1,2,2,1,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,1,0,0
Waterbury,1980,Connecticut,CT,102230,CT00151,CT0015100,09,009,09009,local police department,"cities 100,000-249,999",new england,non-suburban,67,29,38,64,3,28,36,1,36,0,1,17,5,8,5,3,1,2,7,5,0,2,5,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,25,13,0,0
Waterford,1980,Connecticut,CT,17809,CT00152,CT0015200,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Watertown,1980,Connecticut,CT,19485,CT00153,CT0015300,09,005,09005,local police department,"cities 10,000-24,999",new england,non-suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
West Hartford,1980,Connecticut,CT,61342,CT00155,CT0015500,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,56,9,47,48,8,7,41,2,41,0,2,22,14,3,0,0,1,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,4,0,0,39,8,0,0
West Haven,1980,Connecticut,CT,53128,CT00156,CT0015600,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,28,17,11,26,2,15,11,2,11,0,0,4,1,3,3,2,6,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,6,5,0,0
Weston,1980,Connecticut,CT,8011,CT00157,CT0015700,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,5,3,2,4,1,2,2,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0
Westport,1980,Connecticut,CT,25317,CT00158,CT0015800,09,001,09001,local police department,"cities 25,000-49,999",new england,suburban,35,18,17,32,3,15,17,3,17,0,0,0,10,3,4,0,4,1,4,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,6,0,0,15,2,0,0
Wethersfield,1980,Connecticut,CT,26029,CT00159,CT0015900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,4,0,4,4,0,0,4,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
Wilton,1980,Connecticut,CT,15169,CT00161,CT0016100,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,8,1,7,7,1,1,6,0,6,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0
Winsted,1980,Connecticut,CT,11782,CT00162,CT0016200,09,005,09005,local police department,"cities 10,000-24,999",new england,non-suburban,9,0,9,9,0,0,9,0,9,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
Willimantic,1980,Connecticut,CT,14636,CT00163,CT0016300,09,015,09015,local police department,"cities 10,000-24,999",new england,non-suburban,34,23,11,32,2,21,11,2,11,0,0,3,3,2,3,4,2,2,3,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,2,0,0,11,0,0,0
Windsor,1980,Connecticut,CT,25171,CT00164,CT0016400,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,18,7,11,17,1,7,10,0,10,0,0,1,2,3,4,1,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,7,4,0,0
Windsor Locks,1980,Connecticut,CT,12132,CT00165,CT0016500,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,14,9,5,14,0,9,5,0,5,0,0,0,1,1,3,0,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0
Wolcott,1980,Connecticut,CT,12949,CT00166,CT0016600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodbridge,1980,Connecticut,CT,7693,CT00167,CT0016700,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Univ Of Connecticut,1980,Connecticut,CT,0,CT00170,CT0017000,09,013,09013,special jurisdiction,"cities under 2,500",new england,suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Central Conn St College,1980,Connecticut,CT,0,CT00190,CT0019000,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Conn St College,1980,Connecticut,CT,0,CT00191,CT0019100,09,015,09015,special jurisdiction,"cities under 2,500",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Conn Health Center,1980,Connecticut,CT,0,CT00192,CT0019200,09,003,09003,special jurisdiction,"cities under 2,500",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton Town,1980,Connecticut,CT,40995,CT00A59,CT00A5900,09,011,09011,local police department,"cities 25,000-49,999",new england,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ansonia,1981,Connecticut,CT,19065,CT00002,CT0000200,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Avon,1981,Connecticut,CT,11359,CT00004,CT0000400,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,4,2,2,3,1,2,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
Berlin,1981,Connecticut,CT,15321,CT00007,CT0000700,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bethel,1981,Connecticut,CT,15917,CT00009,CT0000900,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,3,1,2,2,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0
Bloomfield,1981,Connecticut,CT,18816,CT00011,CT0001100,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,15,6,9,14,1,6,8,0,8,0,0,1,1,5,1,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,3,6,0,0
Branford,1981,Connecticut,CT,23118,CT00014,CT0001400,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,2,0,2,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Bridgeport,1981,Connecticut,CT,144152,CT00015,CT0001500,09,001,09001,local police department,"cities 100,000-249,999",new england,non-suburban,96,56,40,90,6,52,38,4,38,0,3,13,5,8,9,3,5,8,6,3,1,5,11,2,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,33,22,0,1,27,13,0,0
Bristol,1981,Connecticut,CT,57856,CT00017,CT0001700,09,003,09003,local police department,"cities 50,000-99,999",new england,non-suburban,16,5,11,14,2,5,9,0,9,0,0,3,2,2,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0
Brookfield,1981,Connecticut,CT,12797,CT00018,CT0001800,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,1981,Connecticut,CT,7741,CT00023,CT0002300,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Cheshire,1981,Connecticut,CT,21801,CT00025,CT0002500,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,6,0,6,3,3,0,3,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
Clinton,1981,Connecticut,CT,11357,CT00027,CT0002700,09,007,09007,local police department,"cities 10,000-24,999",new england,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Coventry,1981,Connecticut,CT,8996,CT00032,CT0003200,09,013,09013,local police department,"cities 2,500-9,999",new england,suburban,2,1,1,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Danbury,1981,Connecticut,CT,60008,CT00034,CT0003400,09,001,09001,local police department,"cities 50,000-99,999",new england,non-suburban,29,21,8,23,6,18,5,3,5,0,0,0,0,2,3,3,1,2,5,1,0,2,1,0,2,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,8,1,0,7,1,0,0
Darien,1981,Connecticut,CT,19031,CT00035,CT0003500,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,20,9,11,19,1,9,10,0,10,0,0,6,1,0,3,1,1,0,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10,1,0,0
Derby,1981,Connecticut,CT,12329,CT00037,CT0003700,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
East Hampton,1981,Connecticut,CT,8686,CT00042,CT0004200,09,007,09007,local police department,"cities 2,500-9,999",new england,non-suburban,5,1,4,5,0,1,4,0,4,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
East Hartford,1981,Connecticut,CT,53178,CT00043,CT0004300,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,45,24,21,40,5,20,20,4,20,0,0,6,6,5,3,2,1,2,3,2,2,1,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,22,2,0,0,20,1,0,0
East Haven Town,1981,Connecticut,CT,25275,CT00044,CT0004400,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton,1981,Connecticut,CT,6001,CT00046,CT0004600,09,001,09001,local police department,"cities 2,500-9,999",new england,suburban,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
East Windsor,1981,Connecticut,CT,9050,CT00047,CT0004700,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Enfield,1981,Connecticut,CT,43216,CT00049,CT0004900,09,003,09003,local police department,"cities 25,000-49,999",new england,suburban,37,14,23,35,2,12,23,2,23,0,2,9,3,6,3,4,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,8,0,0
Fairfield,1981,Connecticut,CT,55349,CT00051,CT0005100,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,11,10,1,10,1,9,1,1,1,0,0,0,0,1,0,2,1,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,1,0,0
Farmington,1981,Connecticut,CT,16605,CT00052,CT0005200,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glastonbury,1981,Connecticut,CT,24564,CT00054,CT0005400,09,003,09003,local police department,"cities 10,000-24,999",new england,suburban,6,3,3,6,0,3,3,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Granby,1981,Connecticut,CT,8029,CT00056,CT0005600,09,003,09003,local police department,"cities 2,500-9,999",new england,suburban,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Greenwich,1981,Connecticut,CT,59364,CT00057,CT0005700,09,001,09001,local police department,"cities 50,000-99,999",new england,suburban,59,21,38,48,11,18,30,3,30,0,3,15,6,4,2,2,1,2,1,1,2,0,4,2,0,1,2,0,0,0,0,0,0,0,5,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,12,9,0,0,31,7,0,0
Jewett City,1981,Connecticut,CT,3329,CT00058,CT0005800,09,011,09011,local police department,"cities 2,500-9,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton City,1981,Connecticut,CT,10211,CT00059,CT0005900,09,011,09011,local police department,"cities 10,000-24,999",new england,suburban,6,4,2,6,0,4,2,0,2,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0
Guilford,1981,Connecticut,CT,17940,CT00060,CT0006000,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,15,8,7,13,2,8,5,0,5,0,0,0,2,2,1,0,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0
Hamden,1981,Connecticut,CT,51621,CT00062,CT0006200,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,13,0,13,10,3,0,9,0,9,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,1
Danielson,1981,Connecticut,CT,4611,CT00069,CT0006900,09,015,09015,local police department,"cities 2,500-9,999",new england,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison Town,1981,Connecticut,CT,14090,CT00076,CT0007600,09,009,09009,local police department,"cities 10,000-24,999",new england,suburban,7,0,7,7,0,0,7,0,7,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
Manchester,1981,Connecticut,CT,50394,CT00077,CT0007700,09,003,09003,local police department,"cities 50,000-99,999",new england,suburban,18,8,10,17,1,8,9,0,9,0,0,0,1,4,4,2,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,1,0,0
Meriden,1981,Connecticut,CT,57177,CT00080,CT0008000,09,009,09009,local police department,"cities 50,000-99,999",new england,non-suburban,3,1,2,3,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Middlebury,1981,Connecticut,CT,5997,CT00081,CT0008100,09,009,09009,local police department,"cities 2,500-9,999",new england,suburban,12,5,7,10,2,5,5,0,5,0,1,1,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,7,0,0,0
Middletown,1981,Connecticut,CT,39494,CT00083,CT0008300,09,007,09007,local police department,"cities 25,000-49,999",new england,non-suburban,30,2,28,18,12,2,16,0,16,0,2,6,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,18,0,0
Milford,1981,Connecticut,CT,51491,CT00084,CT0008400,09,009,09009,local police department,"cities 50,000-99,999",new england,suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,1981,Connecticut,CT,14118,CT00085,CT0008500,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,10,6,4,9,1,5,4,1,4,0,0,3,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0
Naugatuck,1981,Connecticut,CT,26468,CT00088,CT0008800,09,009,09009,local police department,"cities 25,000-49,999",new england,suburban,4,1,3,3,1,1,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
New Britain,1981,Connecticut,CT,74549,CT00089,CT0008900,09,003,09003,local police department,"cities 50,000-99,999",new england,non-suburban,30,13,17,27,3,10,17,3,17,0,1,3,9,1,3,4,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,9,4,0,0,16,1,0,0
New Canaan,1981,Connecticut,CT,18057,CT00090,CT0009000,09,001,09001,local police department,"cities 10,000-24,999",new england,suburban,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
